@relation 'StackOverflow: -C -15'
@attribute title string
@attribute java {0,1}
@attribute android {0,1}
@attribute javascript {0,1}
@attribute multithreading {0,1}
@attribute mysql {0,1}
@attribute swing {0,1}
@attribute excepton {0,1}
@attribute eclipse {0,1}
@attribute python {0,1}
@attribute django {0,1}
@attribute dictionary {0,1}
@attribute matplotlib {0,1}
@attribute numpy {0,1}
@attribute scala {0,1}
@attribute functional-programming {0,1}
@data
'How do final local variables avoid repeat invocations of methods',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'SplitButton in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Hibernate annotations using @PrimaryKeyJoinColumn',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I get values from a FlexiGrid',1,0,1,1,0,0,0,0,0,0,0,0,0,0,0

'stop page from loading after dialog box opens',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Find Even/Odd number without using mathematical/bitwise operator in Java',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Argument  is not a function got undefined',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'What lightweight web MVC frameworks Java has',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JavaScript Unicode normalization',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'How to refresh a wordpress widget javascript every minute',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'persistent 2D boolean array in JPA (openJPA)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'c3p0 database pool errors',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Is there an eclipse plugin that creates an outline view for the javascript revealing module pattern',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'Is it possible to read the value of a annotation in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Android TabActivity in AlertDialog',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0

'SEAM Entity Query on field of sub object',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java random number generator',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'A program that ask for a starting ending and increment number. And identifies the odds and evens',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Using remote JavaScript in Chrome Extensions',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Copy a canvas node from a jquery object not in the DOM tree',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do you implement a code button to format text in a textarea',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Cant access object via variable',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Generate one-time key with AES in Counter mode',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'random image on load',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Initialize array of primitives',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JBoss 7.1.x wont start in Fedora 18',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'After an object is constructed is a memory fence established with other threads',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'What is the Android/Java equivalent of the iOS call [NSDate timeIntervalSinceNow]',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'regular expression match numeric value',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Declaring Integers Doubles Floats Strings etc. in Spring XML',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why is the title and favicon of the window/tab not updating',1,1,1,0,0,0,0,1,0,0,0,0,0,0,0

'NoSQL with key/value/value',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Are all SocketExceptions fatal',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'sms compress in android',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'how to generate javadoc of only one package',1,1,0,0,0,0,0,0,1,1,0,0,0,0,0

'How to cascade if child entity is not inserted else no cascading',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to do a soft if condition check in Javascript',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do I uniquely identify a Java Mail Message using IMAP',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Efficient way of locating and/or selecting graphic object in a fixed grid',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'oauth consumer key and consumer secret registration',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Whats the essential similarities and differences between Scala and Gosu (related to Java)',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'how can i dynamically add a div to my page after the body tag',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How can I speed up the mouse pointer movement with the Robot class',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Is order of evaluation sequential in Javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'change this to jquery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Pause page load using javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'array_name.className gives className is null or not an object in IE',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Java 3D renderer - edges disappearing',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'javascript testing object properties',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'It display a link twice not once',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Alternatives to RMI for IPC',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'icon on jlabel get the size of the jlabel',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'In jQuery-ui this._mouseInit is not a function error why am I getting this after i upgrade to 1.8.2',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Change CSS of Dynamic List Item',1,0,1,0,0,0,0,0,0,1,0,0,0,0,0

'Spring JDBC and Oracle Db driver Connection',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'how to map resultset from mysql to pojo using hibernate',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'autocomplete text search',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Problem with HashMap values()',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Running a task in parallel to another task',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to get total number of words in a string in javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'EDI to XML Conversion',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'invoking the virtual machine from java program',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0

'cutting column from file in java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Android - How can i make this intent auto dial',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Rollover images when clicked show movable pop up window',1,1,1,0,0,1,0,0,0,0,0,0,0,0,0

'Conversion of GenBank format file to FASTA format',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Performance costs of casting a concrete collection to its interface',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Is it possible to get a remote resource by using this API: ServletContext.getResourceAsStream()',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Create link with JQuery',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'public fields in abstract class',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'java Gap between jframe and ImagePanel',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Computing the size of a <canvas> on load',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'kineticjs - mouseover inaccurate',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Monitoring application approach',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'java.security.NoSuchProviderException: no such provider: SunMSCAPI',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery div autoscroller solution',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'javascript issue - firefox',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Java EE architecture with Play Framework',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'putting a timed jquery function on a dynamically created div',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'What does the underscore marking do in backbone and when do we use it',1,0,1,0,0,0,0,0,1,1,0,0,0,0,0

'Compile error in maven2: invalid CEN header (bad signature)',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'insert/update db using single function in play framework',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JXTable background image dont renders',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java : Unable to change Content-Disposition attribute in the Header for a response',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Checking Inheritence with templates in C++',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Private IP in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Loop on a slideshow',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'NFC Acr122u-A2 read',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'get multiple elements by class name',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to use miskhal API',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Using SJXP to parse attribute value AND node value into the same userobject',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Is WebSocket/Web RTC suitable for download of many little files instead of tons of GETs',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Prefered Alternative to OnMouseOver for touch',1,0,1,0,1,0,0,1,0,0,0,0,0,0,0

'How null element is treated by list and map in Java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'convert text to link by id jquery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Singleton methods thread safe',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Greasemonkey script stopped working with error: unsafeWindow.document.watch is not a function',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Jquery .ajax POST function error return in asp.net MVC',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'DatePicker arrows clickable but not visible',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'has no method replace jquery error',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Extended for loop performance',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Best practice for displaying text in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to change the value of a variable in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Editing Ext JS grid records in a popup',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'In Main function after a try block throws an exception how can I make it keep on execute the next try block',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0

'Breeze Many to Many relationship and setting Aspect to setDeleted on iteration issue',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'JavaScript Grammar: for/for-in loop rules',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'right click event (onclick) in chrome opera and IE (javascript)',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Is it possible to zoom into a base layer in OpenLayers',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'My innerHTML is showing up BEFORE the div it should be writing to',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to parse a value from javascript assignment statement in objective-c',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'MochaUI: A is null when adding columns',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Changing Jquery key binding for Modal Dialog',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'java- log4j- getting class not found',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java is Pass by Value right',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'java cant import sun.security package',1,1,0,0,0,0,0,1,1,0,0,0,0,0,0

'Getting the SQLException message returned in XML package',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Read from Process only works when the process has exited',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'XHR2 withCredentials - which cookies are sent',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to register decorated objects in Dependency Injection frameworks (PicoContainer)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JQuery Batchbook Rest API Consumption',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java access to intermediate CAs from Windows keystores',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java not working with VRML',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java Deserialization of java.lang.Integer - Exception',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to parse time durations from Strings and add them',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Java type that represents a PNG image',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Avoiding HTTP session with legacy code in tomcat/servlet',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Are there any WYSIWYG HTML editors that dont mess up the code',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'What are Code Listing',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to pass parameters from an object in onchange method in <s:select> where objects are stored in an arraylist',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'eclipse: remote debugging a tomcat server behind a firewall',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Which method will be called when overriding a method with different parameters in the following case',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Please help me prevent Bootstrap radio buttons from submitting my form too early (using Javascript)',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Problem catching form submit with jQuery when using display:none',1,0,1,0,0,0,0,0,0,0,0,0,0,1,0

'Building JCoServer without Properties-File',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I tell Java to map a logical font (e.g. SansSerif) to a specific font on my system',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Using javascript regex to fix the following',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Method where to add up all numbers in an array',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Need some clarification about java.util.list',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Backbonejs - prevent router from listening to hash changes',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Struts2: populating a table (from database) based on selected values from autocompleter fields in the same JSP',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Detect Scroll event while already on top',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'android event after landscape calculation',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'javascript: How do I change my get selection function to not remove extra whitespace from the first DOM element in the selection',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to remember last submitted form value javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'cannot generate hibernate.reveng.xml since the hibernate.connection.url is dynamic',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'how to create a Java Date object of midnight today and midnight tomorrow',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I implement testable maintainable real-time logic',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Is string 1a an error for lexical analyser or not',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to create JQuery wrapper on existing svg-object',1,1,1,0,0,0,0,0,1,1,0,0,0,0,0

'Simple Nivo slider images not loading on IE',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'AlertDialog dont open',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How To Paginate A Long Text Post',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'how to create a dynamic variable in android',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Using ADFS and SAML for querying AD with Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,1

'struts2 static method invoke issue',1,0,0,0,1,0,0,1,0,0,0,0,0,0,0

'fixed-length StringBuffer in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript-putting birthdays in order from array',1,0,1,0,0,0,0,1,1,0,0,0,0,0,0

'Knockout binding not updating',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'HttpClient and FileUpload big files upload/download',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'how to use JBoss Tattletale tool',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Dynamic window size in ExtJs',1,1,1,0,0,0,0,0,0,1,0,0,0,0,0

'How can I calculate the number of days from today with jQuery ui datepicker',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to switch data pins on/off on parallel port',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JavaScript - standard in using new key word',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Open Lightbox in top frame',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do I get my JPanel to show in my JFrame',1,0,0,0,1,0,0,0,0,1,0,0,0,0,0

'How to give the JFrame a different look-and-feel from other components (Multiplexing)',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'How to decide whether one object should be part of an aggregate or not',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'JPA and composition : Have a child element deleted when removed from the parent list',1,1,0,0,0,0,0,0,1,1,0,0,0,0,0

'javascript inside rails form_tag not working',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to use an external file for database configuration in EJB environment',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jquery ajax call to jsp page input undefined',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Using a stylesheet with iText possible',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'AJAX notification when page has changed',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Window resize script has an unexpected side effect',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'What value to use to clear out different data types',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'setTimeout works in Opera but not in other browsers',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'create sql server table function thru java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Browser status bar: Hide address of requests to certain website',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Does a this setTimer create any memory leaks',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How often is a programmatic created EJB Timer executed in a cluster',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Quadratic function for increment speedup of countup',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why does this code taking input of string and outputting an int not work Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Is it possible for a Facebook app to tell how many people like a page',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Chrome extension alternatives to local storage',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'url in window.open is not working in IE',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How did Java programmers survive before annotations',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to make a div popup after 10 seconds or so (using javascript or php)',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do you implement Javascript onfocus() and onblur() for a password field',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'Framework For Personal Goal Platform (that is also social)',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'how can I intercept a click for all imgs  I have a bunch of images each needs to reply to a click.',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Multiple Input/Output streams in Java',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Passing parameters from model to javascript',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Java compiler breaks escape logic in while loop',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'General programming question about scope',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'creating an expandable area in a web page',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why does the hasOwnProperty alias falsely return undefined',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'How to build this sort of postcode autocomplete menu',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to use class file from another war',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How many java processes are started when executing maven commands within Eclipse',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'whats the reason for stackoverflow exception in this',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Starting and Stopping Threads with Buttons',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'javascript error- failed to load resource on iphone',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to debug JVM resources loading',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Maths and Easing For Javascript/Canvas Preload Animation',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Printing Multiple PDFs from Java as a single print job (physical printing)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to stream to a wowza media server',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Accessing the array with dynamic keys',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Would it be possible to run Ruby (possibly JRuby) on a Sun Spot If so How',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Date() object inconsistency',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I convert a String representation of time into Unix time',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery / Javascript - How do I convert a pixel value (20px) to a number value (20)',1,1,1,0,0,0,0,0,0,1,0,0,0,0,0

'check radio button when all checkboxes are false',1,1,1,0,1,0,0,0,0,0,0,0,0,1,0

'SDK integration with eclipse',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'javascript-state-machine onafterevent isnt being called',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'how can i get data from a remote website in JavaScript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to push integer on Stack in BCEL',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Eclipse RCP nested properties',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'using .append to build a complex menu',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Detecting Presence of Horizontal Scrollbar in all browsers',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Is there a tool to analyse a J2SE apps portability to Android',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'What Are Binding Generators For',1,0,0,0,1,0,0,1,0,0,0,0,0,0,0

'How can I distort the distribution of a set of random numbers',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'creating an options menu with quit application function',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JScrollPane Movement Restriction Query',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Error in converting to hex and then back to normal string',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Simple form with cfajaxproxy not working',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do I put a selectable dynamic list on a jquery dialog',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Read barcode when program doesnt have focus',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Listener for java.awt.print.PrinterJob',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'prevent focus from leaving form fields',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How can I get the path of a given dll in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Process files in Java EE',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Importing the Groovy template engine into a Java project',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Spring security permission',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Ajax breaks frameset in IE only',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'stanford core nlp java output',1,1,0,0,0,0,0,0,0,1,0,0,0,0,0

'What does (function($) {})(jQuery); mean',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Is it bad practice to assign a global shortcut variable to a global namespace (object literal)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Round off in JAVA',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'GWT StatusCodeException when making an apache ZooKeeper getChildren() call the server side',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How would I extract this XML Data',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Show page lines in a textarea',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Load an external js file containing useful test functions in selenium',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Changing Color of div using javascript function',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to interrupt executor thread',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Java Interface-Implementation Pair',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Rich Text issue with Java Web Application',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Passing two json results to a function',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Extracting Data From Web And Converting It To Meaningful Information In Java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I block HTTP session timeouts in my Seam applications',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Open clue tip on page load javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How would I autowire a velocity template',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java JSONArray and Dynamic keys',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'jquery datepicker onselect not working',1,0,1,0,0,0,0,0,0,1,0,0,0,0,0

'What does it mean to endorse a library in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I trigger javascript to execute on document windown resize (without refreshing the page)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Checkbox click event execution order and render',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
